segment_id,segment_description,road_name,lga,region,district,start_lat,start_lon,gda_x,gda_y
524,END OF S/B O/T LANE STH,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.967572575,149.1437554,4196720.949125,9493388.614816668
525,340M SOUTH OF BREDBO RIVER BRIDGE,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.10192731666667,149.47023588333334,4291876.825316667,9525299.740126668
526,POVEYS SHOP BREDBO,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.9521686,149.14594423333332,4198426.022866666,9493621.1469
527,NORTH STREET BREDBO,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.94697102941176,149.14683791176472,4199001.048294118,9493713.623358823
528,RAILWAY XING 540M NORTH,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.94159544222222,149.1483311511111,4199594.708642223,9493860.609028889
529,1.6KM NORTH OF OLD BREDBO POST OFFICE,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.93143566,149.14905175500002,4200720.60697,9493948.81964
530,"260M SOUTH OF WOOL ROAD, BEWONG",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-34.82841263294117,150.15412581529412,4320378.160482353,9589017.714302354
531,3.6KM NORTH OF OLD BREDB,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.91383118285714,149.15527733142858,4202662.23222,9494550.894574286
532,GUNGOANDRA CREEK AB2,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.90576600714286,149.1601073357143,4203548.040207143,9495005.325114286
533,0.9KM NORTH OF GUNGOANDRA CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.897976908695654,149.16132892173914,4204409.934608695,9495133.468630435
534,1.9KM NORTH OF GUNGOANDR,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.889320345,149.16157978500001,4205369.875820001,9495175.990600001
535,GUNGOANDRA GAP 2.5KM NORTH OF GUNGOANDRA CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-34.261225440909094,149.26641897272728,4385570.009818182,9508943.69705
536,BREDBO NORTH PROPERTY 3.6KM NORTH OF GUNGOANDRA CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.87246035862069,149.16106530344828,4207241.358831035,9495168.243396552
537,230M SOUTH OF COLLYERS C,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.86438608125,149.158924675,4208141.14254375,9494993.4649625
538,340M NORTH OF COLLYERS CREEK SOUTH OF COLLINTON,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.85801947857143,149.15853949285716,4208848.18755,9494973.278771428
539,RAILWAY HOUSE 1.7KM NORT,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.84636286,149.160664048,4210137.421712,9495191.90638
540,STATION CK C/BRAN 63/4 K,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-34.6413777,149.85095632727274,4342014.926285714,9561388.354361039
541,COLLINTON XING NORTH OF,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.82503884482759,149.16283245862067,4212499.044979311,9495436.75628276
542,INGELARA CREEK AB2,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.815500379999996,149.166104292,4213551.095212,9495754.30924
543,INGELARA  RAIL BRIDGE 940M NORTH OF INGELARA CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.80645944375,149.169010584375,4214548.619321875,9496037.737415625
544,END O/T LANE 2.3KM NORTH,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.796522780000004,149.1646629,4215659.103268,9495667.691692
545,90M SOUTH OF RYRIE HILL RD 3.3KM NORTH OF INGELARA CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.786192257575756,149.16279485151514,4216808.616272728,9495522.590639394
546,100M NORTH OF RYANS ROAD 4.7KM NORTH OF INGELARA CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.775155028571426,149.16194649642856,4218034.606078572,9495471.253685715
547,5.6KM NORTH OF INGELARA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.766451065217396,149.1613020478261,4219001.366326087,9495432.973904347
548,GREEN SLOPES 7KM NORTH O,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.75363577380953,149.16101429047617,4220423.526295238,9495436.370747618
549,NYORA 8.4KM NORTH OF ING,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.742218873684216,149.1606572631579,4221690.676115789,9495430.28551579
550,100M SOUTH OF SB OFFRAMP SALLYS CNR SBC,HUME HIGHWAY,WINGECARRIBEE,South,HMO North M3Ed3,-34.51310695769231,150.31473600192308,4354969.452648077,9604393.198575001
551,10KM NORTH OF INGELARA C,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.52006405714286,149.34044733714285,4245702.190877143,9512881.600385714
552,300M SOUTH OF MICHELAGO RD (DIRT),MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.7140757278481,149.15856506835442,4224816.462770886,9495305.592620254
553,MICHELAGO CREEK AB1 COOM,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.49196287352942,149.34612564411765,4248800.750738235,9513478.174682353
554,NEAR CHURCH 1.07KM NORTH OF MICHELAGO ROAD,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.688722812500004,149.163682434375,4227619.171303125,9495826.799203126
555,LENANES CREEK AB1,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-34.991301337931034,149.21549462068964,4304792.4782275865,9502392.118327586
556,POPLARS 830M NORTH OF L,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.66846409787234,149.16261891276596,4229868.327525532,9495777.084459575
557,START 2 LANES 2.6KM NORTH OF LENANES CREEK,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.656360761904764,149.1635371952381,4231209.129042857,9495888.011745239
558,170M NORTH OF KELLY ROA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.64845307241379,149.16367171034483,4232086.0025724135,9495918.358168965
559,1.42KM NORTH OF KELLY RO,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.63477313414634,149.16317618292683,4233604.304709756,9495904.920529269
560,2.7KM NORTH OF KELLY ROAD,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.17036943146067,149.79575022471911,4283496.791103371,9554995.794001125
561,SHEARING SHED 4KM NORTH OF KELLY ROAD,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.61479123103449,149.15358232068965,4235838.6093379315,9495081.881731035
562,WATERHOLE CREEK 1.9KM SO,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.605289033333335,149.14901170952382,4236901.0908,9494689.605
563,DEEP CREEK  NEAR ACT BORDER,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.597320966666665,149.1442996904762,4237793.649142857,9494280.9247
565,DUCK CK N/BRI 45K,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.655323120000002,149.55682692,4784541.733840001,9545055.64598
570,1.07KM STH OF BROULEE/MOSSY POINT TURNOFF,PRINCES HIGHWAY,EUROBODALLA,South,Bega M3Ed3,-32.91497245,150.16446953,4532332.805095,9595244.85847
575,81K LAKE,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.609262966666666,149.57863691666668,4789595.631883333,9547271.62675
580,970M SOUTH OF HANGING ROCK RD SBC,HUME HIGHWAY,WINGECARRIBEE,South,HMO North M3Ed3,-34.3893746245283,150.47729245660378,4368277.853456604,9619883.114098113
581,90 - TRAFFIC LIGHTS ENTRANCE NORTH GATE TO STEELWORKS S/B,CRINGILA-NORTH WOLLONGONG,WOLLONGONG,South,Russell Vale M3Ed3,-34.44547685,150.880427,4360898.133874999,9656266.96965
585,SPARROW RD N/BRI 35,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.5854712,149.5913874,4792202.495,9548559.4652
590,"END PAINTED MEDIAN, 250M SOUTH OF SUSSEX INLET ROAD",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-34.459967534375,150.6459045875,4359901.604209375,9635111.399109375
591,"END N/B O/T LANE, 1.2KM SOUTH OF SUSSEX INLET ROAD",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-34.96516132,150.377730424,4304906.496572,9608232.780416
592,"START N/B O/T LANE, 40M NTH OF ARMCHAIR RD",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.13303423076923,150.4659805,4286047.419930769,9615702.173915384
593,"1.04KM STH OF ARMCHAIR RD, WOODENHEAD",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.137093300000004,150.4646745,4285601.4757,9615568.328200001
595,APPLE RD,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.55549913333333,149.60689926666666,4795487.667433334,9550129.9622
600,C/BRAN 90K,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-34.456314724242425,150.07625116060606,4362098.640533334,9582205.416966666
601,GARBAGE TIP T/O 3KM SOUT,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.24928935,149.14655027499998,4165453.5494250003,9492998.216375
602,4.23KM SOUTH OF COOMA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.25826375,149.152366675,4164446.7431,9493500.5707375
603,BOTTOMS 5.6KM SOUTH OF COOMA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.266370083333335,149.16135625,4163530.3471333333,9494290.006733334
604,PINE TREES 7.16KM SOUTH,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.27665108,149.16877178,4162375.4546999997,9494932.82166
605,PINE TREES  WINDERMERE 8.0KM SOUTH OF COOMA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.32518266666667,149.251433325,4267645.168333333,9505016.394458333
606,WINDERMERE 9.0KM SOUTH OF COOMA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.29522915,149.180912975,4160290.74365,9495980.8791
607,AVOCA 10.9KM SOUTH OF CO,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.304806525,149.18402638333333,4159221.8830083334,9496238.385775
608,MANEROO 11.5KM SOUTH OF,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.31931095,149.18798325,4157604.54445,9496560.14525
609,MANEROO 12.3KM SOUTH OF COOMA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.323618637500005,149.189170525,4157124.1783375,9496656.7673375
610,CHANGE OF SEAL 2KM NORTH,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.06350727931034,149.7764635758621,4295487.189396552,9553391.183110343
611,"TABLE & CHAIRS REST AREA, WOODENHEAD",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.46780714,150.12031582,4249769.6587000005,9583424.31734
612,ROCK FLAT CREEK 15.2KM SOUTH OF COOMA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.343366315384614,149.20506162307692,4154902.237369231,9498037.796561537
613,GUARDRAIL OVER CULVERT 1,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.34713475,149.210412825,4154473.79815,9498509.471275
614,GUARDRAIL OVER CULVERT 19.25KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.35670448888889,149.2147269333333,4153403.369588889,9498874.3243
615,REST AREA,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-33.426721675,149.427585,4477661.20385,9526195.90615
616,TYNEDALE 17.2KM NORTH OF,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.37038795,149.2138346875,4151886.2089375,9498762.025375001
617,200M EAST OF WHITE HOUSE 16.7KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.380808550000005,149.215336725,4150726.6538,9498872.324375
618,15.7KM NORTH OF NIMMITAB,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.386645566666665,149.21741605,4150074.7725000004,9499045.201916667
619,500M WEST OF THE PEAK RO,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.39324515714286,149.21717078571427,4149342.666957143,9499007.640899999
620,N/B 100M STH KANAHOOKA RD BDGE,SOUTHERN FREEWAY,WOLLONGONG,South,Russell Vale M3Ed3,-32.603227004255324,150.4899569606383,4566034.90245,9627873.682906384
621,BE89 CLARKES STRAIGHT 12,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.16178115333334,149.47307935333336,4174391.962046667,9522839.079253335
622,NARONGA 10.6KM NORTH OF,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.4236844875,149.23738591875,4145925.0701375,9500749.4291375
623,BOX CULVERT BOTTOM OF HILL 9.6KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.435785025,149.237802425,4144581.0240499997,9500758.024966666
624,8.5KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.442368253846155,149.23733774615386,4143851.1219307696,9500700.690676924
625,GAS LINE CROSSING 7.5KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-35.45070773333333,149.30830565,4253599.1241,9509870.836183334
626,BOBINGAH XING 6.6KM NORT,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.45881321428572,149.24294094285713,4142014.7894285717,9501164.041414285
627,50M SOUTH OF GOUROCK QUARRY T/O 5.9KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.46606246,149.24870816,4141198.92108,9501663.883200001
628,BOBINGAH CUTTING 4.6KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.138301122222224,149.27887047222222,4177458.6165277776,9505301.268811112
629,MURRUMBONG GATE 3.6KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.482491055555556,149.26059987777776,4139352.123722222,9502690.68858889
630,THREE LANES BOTTOM OF BLACK HILL,NEW ENGLAND HIGHWAY,LIVERPOOL PLAINS,North,New England M3Ed3,-33.033848324,150.509777938,4518295.772474,9628122.127558
631,CEMETERY GATE 1.56KM NORTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.491280966666665,149.27273146666667,4138352.7188166664,9503757.02695
632,NIMMITABEL PUB,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.50165344444444,149.28274204444446,4137181.6510666665,9504629.194111113
634,1.2KM SOUTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.522167714285715,149.28198402857143,4134905.704942857,9504511.4997
635,,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.4264643,149.6861432,4809598.1448,9558099.5244
636,3KM NORTH OF MACLAUGHLIN RIVER SOUTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.530333266666666,149.2876136074074,4133988.1359777777,9504996.080362963
637,1.5KM NORTH OF MCLAUGHLI,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.5379022875,149.2928653625,4133137.5132125,9505448.1840375
638,AB1 MACLAUGHLIN RIVER BRIDGE SOUTH OF NIMMITABEL,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.54927731333333,149.29715558666666,4131866.203566666,9505804.75702
639,2.08KM NORTH OF KELLYS CORNER,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.56287026363636,149.3028215909091,4130345.9045181815,9506279.016527273
640,GEMMAWALLA,NEW ENGLAND HIGHWAY,LIVERPOOL PLAINS,North,New England M3Ed3,-34.02156529444445,150.2380261111111,4409608.994516667,9599844.060727779
641,KELLYS CORNER SH4 INTERSECTION,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.4057997625,149.43914311666666,4147406.926216667,9519145.762633333
642,KELLYS GATE 1.2KM SOUTH OF KELLYS CORNER,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.58785042777778,149.31564878333333,4127547.096938889,9507366.37135
643,5.1KM NORTH OF HOLTS FLAT,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.593143815384614,149.30289448461536,4126984.6355923074,9506211.455192309
644,3.6KM NORTH OF HOLTS FLA,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.60115148888889,149.29881112222222,4126103.618111111,9505826.300544444
645,180M NORH OF LUNCHEON CK BRIDGE,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-34.294502924999996,150.09984213333334,4379637.817416667,9586673.441608334
646,BOMBALA COOMA SHIRE BDRY,MONARO HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.62804484285714,149.29240058571426,4123130.252942857,9505186.892785715
650,1.2KM SOUTH OF INVERARY RD SBC,HUME HIGHWAY,WINGECARRIBEE,South,HMO North M3Ed3,-33.78212981044776,150.2168708955224,4436376.819477611,9597756.513232836
655,,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.3912321,149.71018935,4813444.040750001,9560510.839000002
660,"END OF LANE, 900M SOUTH OF LUNCHEON CREEK",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-32.1984513804878,150.75216085853657,4610109.410414634,9653459.8731
664,BENDALONG ROAD TO START,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed2,-35.1955959,150.4407015,4279189.228,9613171.9712
665,LONG GULLY,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-30.3603138,149.74064505,4816795.08495,9563527.5889
670,BLACK HILL NORTH,NEW ENGLAND HIGHWAY,LIVERPOOL PLAINS,North,New England M3Ed3,-31.43808111923077,150.63385053846153,4694690.241111538,9644936.131711539
672,SB START OF DIVIDED CARRIAGEWAY,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.204055125,150.44006685,4278253.48785,9613083.3381
675,N/BRI 5K,NEWELL HIGHWAY,NARRABRI,West,North West M3Ed3,-34.066380116666664,149.97550236666666,4405543.318383333,9573961.016549999
678,AB2 CONJOLA MOUNTAIN BRIDGE NB,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.20877725,150.43805625000002,4277736.095783333,9612883.187183334
680,FAIR VIEW,NEW ENGLAND HIGHWAY,LIVERPOOL PLAINS,North,New England M3Ed3,-31.667530534210528,150.8318077263158,4668664.538568421,9662993.275586842
681,CGE SL 10M NTH FOWLERS RD OFFRAMP,SOUTHERN FREEWAY,WOLLONGONG,South,Russell Vale M3Ed3,-34.50196363333333,150.7937926,4354932.8481,9648089.13
684,AB1 CONJOLA MOUNTAIN BRIDGE SB,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.210085,150.43732235714288,4277593.338357143,9612811.650707142
685,"WILTON AIRSTRIP ENTRANCE, WEST OF HUME HIGHWAY, WILTON W/B",PHEASANTS NEST-OAKDALE,WOLLONDILLY,South,Russell Vale M3Ed3,-34.832268072000005,150.455132488,4319346.709676,9616051.553447999
689,175M NTH OF AB2 BN7353 BR OVER WYONG RIVER,SYDNEY-NEWCASTLE FREEWAY,CENTRAL COAST,North,Central Coast M3Ed3,-33.2611028,151.40386895,4490131.376700001,9709829.61495
690,"PROPERTY ACCESS SHINGLE HILL 2280M WEST OF HUME HIGHWAY, MALDON W/B",PHEASANTS NEST-OAKDALE,WOLLONDILLY,South,Russell Vale M3Ed3,-32.1388270852459,150.79899023442624,4616602.013452458,9658138.405232787
692,START OF DIVIDED CARRIAGEWAY NB,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.19813465,150.4414319,4278905.637125,9613229.154025
695,160M NTH OF NOADES DR,PRINCES HIGHWAY,EUROBODALLA,South,Bega M3Ed3,-35.656898715384614,150.23052288461537,4228636.175846154,9592525.4201
698,"CHANGE OF SEAL, 144M NORTH OF AB1, CONJOLA CREEK",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.21741409333333,150.43492392000002,4276788.132226666,9612566.738359999
700,URINGALLA CK BOUNDARY       NBC,HUME HIGHWAY,WINGECARRIBEE,South,HMO North M3Ed3,-33.59387106195652,150.3744660152174,4456656.191633696,9613749.415386956
701,701 - 100M SOUTH OF MURRAYS ROAD,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.753712006451615,150.00791588709677,4218360.549832258,9572385.886229033
702,BOTTOM OF HILL START OF STRAIGHT 3KM EAST OF KELLYS CORNER,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.59558048333333,149.33975195000002,4126640.7649333333,9509505.211933333
703,WHITE SLIP TOP OF HILL END OF CHAINWIRE 2.2KM WEST OF ROAD TO STEEPLE FLAT,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.60105026666667,149.34979765,4126013.2840666664,9510390.905916667
704,NORTH ARM BOMBALA RIVER 1KM WEST OF ROAD TO STEEPLE FLAT,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.606061370588236,149.35531163529413,4125445.7953235297,9510871.968711765
705,60M EAST OF ROAD TO STEE,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.61269810666667,149.36322444,4124692.9303200003,9511563.6133
706,GLENBOG SWAMP 700M WEST OF PLUMEKES ROAD,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.21857378095238,149.6765393904762,4167632.799285714,9541041.720238095
707,540M WEST OF BEGA / COOMA SHIRE BDRY EAST OF PLUMEKES ROAD,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.519079242857146,149.44626279142858,4134843.5588371432,9519443.146557143
708,540M WEST OF BEGA / COOM,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.6177945,149.39386048,4124064.64586,9514292.8029
709,BEGA VALLEY / COOMA MONARO SHIRE BDY WESTBOUND,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.61825023,149.39831265,4124004.90471,9514690.11733
710,150M SOUTH BRICK PIT ENTRANCE,HUME HIGHWAY,WINGECARRIBEE,South,HMO North M3Ed3,-33.6512129921875,150.4476319734375,4450174.717490625,9619945.579876563
711,"320M STH OF FISHERMANS PARADISE RD, MYRTLE GULLY",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.134003650000004,150.48199042142855,4285881.160057143,9617189.097814286
712,CHANGE SEAL START FREEWA,SOUTHERN FREEWAY,SHELLHARBOUR,South,Russell Vale M3Ed2,-34.5186777,150.7888687,4353097.6635,9647570.3597
715,AB2 DUCK CREEK,SOUTHERN FREEWAY,WOLLONGONG,South,Russell Vale M3Ed3,-34.5301126,150.7864849,4351838.824,9647305.8426
720,NOGGARULA DRIVE,PRINCES HIGHWAY,EUROBODALLA,South,Bega M3Ed3,-34.028114347727275,150.3870291909091,4408559.35695,9612921.660852272
721,"START S/B O/T, 80M SOUTH OF MYRTLE GULLY BRIDGE",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.08930495714286,150.50409666428573,4290763.8357214285,9619381.012385715
725,"CHAPMAN ST, COOMA",SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.239834359999996,149.10720664000002,4166574.95502,9489482.46532
726,START OVERTAKING LANE 2K,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.240344666666665,149.09852475,4166534.0282666665,9488700.749416666
727,UNNAMED RD TO STOCKPILE,SNOWY MOUNTAINS HIGHWAY,SNOWY MONARO REGIONAL,South,Cooma M3Ed3,-36.24077554285714,149.08728161428573,4166506.464671429,9487688.940485714
730,NTHN ABUT PADDYS RIVER BRIDGE NBC,HUME HIGHWAY,WINGECARRIBEE,South,HMO North M3Ed3,-34.67712765,150.3132102475,4336897.27751,9603837.2513475
731,"END N/B O/T, 850M SOUTH OF MYRTLE GULLY BRIDGE",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.247745475,150.4240989,4273458.36015,9611471.81135
735,"250M WEST OF ENTRANCE TO MALDON CEMENT WORKS, MALDON W/B",PHEASANTS NEST-OAKDALE,WOLLONDILLY,South,Russell Vale M3Ed3,-33.95079678,150.57544844,4416679.153973334,9629933.57614
740,WALLABADAH CREEK ROAD,NEW ENGLAND HIGHWAY,LIVERPOOL PLAINS,North,New England M3Ed3,-32.06532197101449,150.77099142463769,4624779.423324638,9655928.478991305
741,300M NORTH OF LAKE CONJOLA RD,PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.29425308181818,150.41123694090908,4268337.888386363,9610144.536172727
742,"AB1 CURROWAR CK, YATTEYATTAH",PRINCES HIGHWAY,SHOALHAVEN,South,Bomaderry M3Ed3,-35.27504911538462,150.42363147692308,4270433.187730769,9611330.082284616
